"objectClass","attributeID","name","whenCreated","whenChanged","event"
"attributeSchema","1.2.840.113556.1.4.32","Domain-Policy-Object","2009-02-11 18:37:09","2014-02-18 10:02:45","2009-02-11"
"attributeSchema","1.2.840.113556.1.4.422","Domain-Policy-Reference","2009-02-11 18:37:09","2014-02-18 10:02:45","2009-02-11"
"attributeSchema","1.2.840.113556.1.4.158","Domain-Replica","2009-02-11 18:37:09","2014-02-18 10:02:45","2009-02-11"
"attributeSchema","1.2.840.113556.1.4.421","Domain-Wide-Policy","2009-02-11 18:37:09","2014-02-18 10:02:45","2009-02-11"
"attributeSchema","0.9.2342.19200300.100.1.5","drink","2009-02-11 18:37:09","2014-02-18 10:02:45","2009-02-11"
"attributeSchema","1.2.840.113556.1.4.229","Driver-Name","2009-02-11 18:37:09","2014-02-18 10:02:45","2009-02-11"
"attributeSchema","1.2.840.113556.1.4.276","Driver-Version","2009-02-11 18:37:09","2014-02-18 10:02:45","2009-02-11"
"attributeSchema","1.2.840.113556.1.2.74","DSA-Signature","2009-02-11 18:37:09","2014-02-18 10:02:45","2009-02-11"
"attributeSchema","1.2.840.113556.1.4.1357","DS-Core-Propagation-Data","2009-02-11 18:37:09","2014-02-18 10:02:45","2009-02-11"
"attributeSchema","1.2.840.113556.1.2.212","DS-Heuristics","2009-02-11 18:37:09","2014-02-18 10:02:45","2009-02-11"
"attributeSchema","1.2.840.113556.1.4.1344","DS-UI-Admin-Maximum","2009-02-11 18:37:09","2014-02-18 10:02:45","2009-02-11"
"attributeSchema","1.2.840.113556.1.4.1343","DS-UI-Admin-Notification","2009-02-11 18:37:09","2014-02-18 10:02:45","2009-02-11"
"attributeSchema","1.2.840.113556.1.4.1345","DS-UI-Shell-Maximum","2009-02-11 18:37:09","2014-02-18 10:02:45","2009-02-11"
"attributeSchema","1.2.840.113556.1.4.537","Dynamic-LDAP-Server","2009-02-11 18:37:09","2014-02-18 10:02:45","2009-02-11"
"attributeSchema","1.2.840.113556.1.4.268","EFSPolicy","2009-02-11 18:37:09","2014-02-18 10:02:45","2009-02-11"
"attributeSchema","0.9.2342.19200300.100.1.3","E-mail-Addresses","2009-02-11 18:37:09","2014-02-18 10:02:49","2009-02-11"
"attributeSchema","1.2.840.113556.1.4.35","Employee-ID","2009-02-11 18:37:09","2014-02-18 10:02:45","2009-02-11"
"attributeSchema","1.2.840.113556.1.2.610","Employee-Number","2009-02-11 18:37:09","2014-02-18 10:02:45","2009-02-11"
"attributeSchema","1.2.840.113556.1.2.613","Employee-Type","2009-02-11 18:37:09","2014-02-18 10:02:45","2009-02-11"
"attributeSchema","1.2.840.113556.1.2.557","Enabled","2009-02-11 18:37:09","2014-02-18 10:02:45","2009-02-11"
"attributeSchema","1.2.840.113556.1.4.36","Enabled-Connection","2009-02-11 18:37:09","2014-02-18 10:02:45","2009-02-11"
"attributeSchema","1.2.840.113556.1.4.825","Enrollment-Providers","2009-02-11 18:37:09","2014-02-18 10:02:45","2009-02-11"
"attributeSchema","1.3.6.1.4.1.1466.101.119.3","Entry-TTL","2009-02-11 18:37:09","2014-02-18 10:02:45","2009-02-11"
"attributeSchema","1.2.840.113556.1.4.909","Extended-Attribute-Info","2009-02-11 18:37:09","2014-02-18 10:02:45","2009-02-11"
"attributeSchema","1.2.840.113556.1.2.380","Extended-Chars-Allowed","2009-02-11 18:37:09","2014-02-18 10:02:45","2009-02-11"
"attributeSchema","1.2.840.113556.1.4.908","Extended-Class-Info","2009-02-11 18:37:09","2014-02-18 10:02:45","2009-02-11"
"attributeSchema","1.2.840.113556.1.2.227","Extension-Name","2009-02-11 18:37:09","2014-02-18 10:02:45","2009-02-11"
"attributeSchema","1.2.840.113556.1.4.1687","Extra-Columns","2009-02-11 18:37:10","2014-02-18 10:02:45","2009-02-11"
"attributeSchema","2.5.4.23","Facsimile-Telephone-Number","2009-02-11 18:37:10","2014-02-18 10:02:49","2009-02-11"
"attributeSchema","1.2.840.113556.1.4.816","File-Ext-Priority","2009-02-11 18:37:10","2014-02-18 10:02:45","2009-02-11"
"attributeSchema","1.2.840.113556.1.4.38","Flags","2009-02-11 18:37:10","2014-02-18 10:02:45","2009-02-11"
"attributeSchema","1.2.840.113556.1.4.511","Flat-Name","2009-02-11 18:37:10","2014-02-18 10:02:45","2009-02-11"
"attributeSchema","1.2.840.113556.1.4.39","Force-Logoff","2009-02-11 18:37:10","2014-02-18 10:02:45","2009-02-11"
"attributeSchema","1.2.840.113556.1.4.356","Foreign-Identifier","2009-02-11 18:37:10","2014-02-18 10:02:45","2009-02-11"
"attributeSchema","1.2.840.113556.1.4.682","Friendly-Names","2009-02-11 18:37:10","2014-02-18 10:02:45","2009-02-11"
"attributeSchema","1.2.840.113556.1.4.910","From-Entry","2009-02-11 18:37:10","2014-02-18 10:02:45","2009-02-11"
"attributeSchema","1.2.840.113556.1.4.40","From-Server","2009-02-11 18:37:10","2014-02-18 10:02:45","2009-02-11"
"attributeSchema","1.2.840.113556.1.4.869","Frs-Computer-Reference","2009-02-11 18:37:10","2014-02-18 10:02:45","2009-02-11"
"attributeSchema","1.2.840.113556.1.4.870","Frs-Computer-Reference-BL","2009-02-11 18:37:10","2014-02-18 10:02:45","2009-02-11"
"attributeSchema","1.2.840.113556.1.4.871","FRS-Control-Data-Creation","2009-02-11 18:37:10","2014-02-18 10:02:45","2009-02-11"
"attributeSchema","1.2.840.113556.1.4.872","FRS-Control-Inbound-Backlog","2009-02-11 18:37:10","2014-02-18 10:02:45","2009-02-11"
"attributeSchema","1.2.840.113556.1.4.873","FRS-Control-Outbound-Backlog","2009-02-11 18:37:10","2014-02-18 10:02:45","2009-02-11"
"attributeSchema","1.2.840.113556.1.4.484","FRS-Directory-Filter","2009-02-11 18:37:10","2014-02-18 10:02:45","2009-02-11"
"attributeSchema","1.2.840.113556.1.4.490","FRS-DS-Poll","2009-02-11 18:37:10","2014-02-18 10:02:45","2009-02-11"
"attributeSchema","1.2.840.113556.1.4.536","FRS-Extensions","2009-02-11 18:37:10","2014-02-18 10:02:45","2009-02-11"
"attributeSchema","1.2.840.113556.1.4.491","FRS-Fault-Condition","2009-02-11 18:37:10","2014-02-18 10:02:45","2009-02-11"
"attributeSchema","1.2.840.113556.1.4.483","FRS-File-Filter","2009-02-11 18:37:10","2014-02-18 10:02:45","2009-02-11"
"attributeSchema","1.2.840.113556.1.4.874","FRS-Flags","2009-02-11 18:37:10","2014-02-18 10:02:45","2009-02-11"
"attributeSchema","1.2.840.113556.1.4.534","FRS-Level-Limit","2009-02-11 18:37:10","2014-02-18 10:02:45","2009-02-11"
"attributeSchema","1.2.840.113556.1.4.875","FRS-Member-Reference","2009-02-11 18:37:10","2014-02-18 10:02:45","2009-02-11"
"attributeSchema","1.2.840.113556.1.4.876","FRS-Member-Reference-BL","2009-02-11 18:37:10","2014-02-18 10:02:45","2009-02-11"
"attributeSchema","1.2.840.113556.1.4.877","FRS-Partner-Auth-Level","2009-02-11 18:37:10","2014-02-18 10:02:45","2009-02-11"
"attributeSchema","1.2.840.113556.1.4.878","FRS-Primary-Member","2009-02-11 18:37:10","2014-02-18 10:02:45","2009-02-11"
"attributeSchema","1.2.840.113556.1.4.533","FRS-Replica-Set-GUID","2009-02-11 18:37:10","2014-02-18 10:02:45","2009-02-11"
"attributeSchema","1.2.840.113556.1.4.31","FRS-Replica-Set-Type","2009-02-11 18:37:10","2014-02-18 10:02:45","2009-02-11"
"attributeSchema","1.2.840.113556.1.4.487","FRS-Root-Path","2009-02-11 18:37:10","2014-02-18 10:02:45","2009-02-11"
"attributeSchema","1.2.840.113556.1.4.535","FRS-Root-Security","2009-02-11 18:37:10","2014-02-18 10:02:45","2009-02-11"
"attributeSchema","1.2.840.113556.1.4.500","FRS-Service-Command","2009-02-11 18:37:10","2014-02-18 10:02:45","2009-02-11"
"attributeSchema","1.2.840.113556.1.4.879","FRS-Service-Command-Status","2009-02-11 18:37:10","2014-02-18 10:02:45","2009-02-11"
"attributeSchema","1.2.840.113556.1.4.488","FRS-Staging-Path","2009-02-11 18:37:10","2014-02-18 10:02:45","2009-02-11"
"attributeSchema","1.2.840.113556.1.4.880","FRS-Time-Last-Command","2009-02-11 18:37:10","2014-02-18 10:02:45","2009-02-11"
"attributeSchema","1.2.840.113556.1.4.881","FRS-Time-Last-Config-Change","2009-02-11 18:37:10","2014-02-18 10:02:45","2009-02-11"
"attributeSchema","1.2.840.113556.1.4.485","FRS-Update-Timeout","2009-02-11 18:37:10","2014-02-18 10:02:45","2009-02-11"
"attributeSchema","1.2.840.113556.1.4.882","FRS-Version","2009-02-11 18:37:10","2014-02-18 10:02:45","2009-02-11"
"attributeSchema","1.2.840.113556.1.4.43","FRS-Version-GUID","2009-02-11 18:37:10","2014-02-18 10:02:45","2009-02-11"
"attributeSchema","1.2.840.113556.1.4.486","FRS-Working-Path","2009-02-11 18:37:10","2014-02-18 10:02:45","2009-02-11"
"attributeSchema","1.2.840.113556.1.4.369","FSMO-Role-Owner","2009-02-11 18:37:10","2014-02-18 10:02:45","2009-02-11"
"attributeSchema","1.2.840.113556.1.2.301","Garbage-Coll-Period","2009-02-11 18:37:10","2014-02-18 10:02:49","2009-02-11"
"attributeSchema","1.3.6.1.1.1.1.2","Gecos","2009-02-11 18:37:17","2014-02-18 10:02:46","2009-02-11"
"attributeSchema","1.2.840.113556.1.4.41","Generated-Connection","2009-02-11 18:37:10","2014-02-18 10:02:45","2009-02-11"
"attributeSchema","2.5.4.44","Generation-Qualifier","2009-02-11 18:37:10","2014-02-18 10:02:45","2009-02-11"
"attributeSchema","1.3.6.1.1.1.1.1","GidNumber","2009-02-11 18:37:17","2014-02-18 10:02:46","2009-02-11"
"attributeSchema","2.5.4.42","Given-Name","2009-02-11 18:37:10","2014-02-18 10:02:45","2009-02-11"
"attributeSchema","1.2.840.113556.1.4.1245","Global-Address-List","2009-02-11 18:37:10","2014-02-18 10:02:45","2009-02-11"
"attributeSchema","1.2.840.113556.1.4.2047","Global-Address-List2","2009-02-11 18:37:20","2014-02-18 10:02:46","2009-02-11"
"attributeSchema","1.2.840.113556.1.2.22","Governs-ID","2009-02-11 18:37:10","2014-02-18 10:02:45","2009-02-11"
"attributeSchema","1.2.840.113556.1.4.894","GPC-File-Sys-Path","2009-02-11 18:37:10","2014-02-18 10:02:45","2009-02-11"
"attributeSchema","1.2.840.113556.1.4.893","GPC-Functionality-Version","2009-02-11 18:37:10","2014-02-18 10:02:45","2009-02-11"
"attributeSchema","1.2.840.113556.1.4.1348","GPC-Machine-Extension-Names","2009-02-11 18:37:10","2014-02-18 10:02:45","2009-02-11"
"attributeSchema","1.2.840.113556.1.4.1349","GPC-User-Extension-Names","2009-02-11 18:37:10","2014-02-18 10:02:45","2009-02-11"
"attributeSchema","1.2.840.113556.1.4.1694","GPC-WQL-Filter","2009-02-11 18:37:10","2014-02-18 10:02:45","2009-02-11"
"attributeSchema","1.2.840.113556.1.4.891","GP-Link","2009-02-11 18:37:10","2014-02-18 10:02:45","2009-02-11"
"attributeSchema","1.2.840.113556.1.4.892","GP-Options","2009-02-11 18:37:10","2014-02-18 10:02:45","2009-02-11"
"attributeSchema","1.2.840.113556.1.4.152","Group-Attributes","2009-02-11 18:37:10","2014-02-18 10:02:45","2009-02-11"
"attributeSchema","1.2.840.113556.1.4.166","Group-Membership-SAM","2009-02-11 18:37:10","2014-02-18 10:02:45","2009-02-11"
"attributeSchema","1.2.840.113556.1.4.345","Group-Priority","2009-02-11 18:37:10","2014-02-18 10:02:45","2009-02-11"
"attributeSchema","1.2.840.113556.1.4.344","Groups-to-Ignore","2009-02-11 18:37:10","2014-02-18 10:02:45","2009-02-11"
"attributeSchema","1.2.840.113556.1.4.750","Group-Type","2009-02-11 18:37:10","2014-02-18 10:02:45","2009-02-11"
"attributeSchema","1.2.840.113556.1.2.14","Has-Master-NCs","2009-02-11 18:37:10","2014-02-18 10:02:45","2009-02-11"
"attributeSchema","1.2.840.113556.1.2.15","Has-Partial-Replica-NCs","2009-02-11 18:37:10","2014-02-18 10:02:45","2009-02-11"
"attributeSchema","1.2.840.113556.1.2.402","Help-Data16","2009-02-11 18:37:10","2014-02-18 10:02:45","2009-02-11"
"attributeSchema","1.2.840.113556.1.2.9","Help-Data32","2009-02-11 18:37:10","2014-02-18 10:02:45","2009-02-11"
"attributeSchema","1.2.840.113556.1.2.327","Help-File-Name","2009-02-11 18:37:10","2014-02-18 10:02:45","2009-02-11"
"attributeSchema","1.2.840.113556.1.4.1780","Hide-From-AB","2009-02-11 18:37:10","2014-02-18 10:02:45","2009-02-11"
"attributeSchema","1.2.840.113556.1.4.44","Home-Directory","2009-02-11 18:37:10","2014-02-18 10:02:45","2009-02-11"
"attributeSchema","1.2.840.113556.1.4.45","Home-Drive","2009-02-11 18:37:10","2014-02-18 10:02:45","2009-02-11"
"attributeSchema","0.9.2342.19200300.100.1.9","host","2009-02-11 18:37:10","2014-02-18 10:02:45","2009-02-11"
"attributeSchema","2.5.4.51","houseIdentifier","2009-02-11 18:37:10","2014-02-18 10:02:45","2009-02-11"
"attributeSchema","1.2.840.113556.1.4.219","Icon-Path","2009-02-11 18:37:10","2014-02-18 10:02:45","2009-02-11"
"attributeSchema","1.2.840.113556.1.4.320","Implemented-Categories","2009-02-11 18:37:10","2014-02-18 10:02:45","2009-02-11"
"attributeSchema","1.2.840.113556.1.4.681","IndexedScopes","2009-02-11 18:37:10","2014-02-18 10:02:45","2009-02-11"
"attributeSchema","1.2.840.113556.1.4.539","Initial-Auth-Incoming","2009-02-11 18:37:10","2014-02-18 10:02:45","2009-02-11"
"attributeSchema","1.2.840.113556.1.4.540","Initial-Auth-Outgoing","2009-02-11 18:37:10","2014-02-18 10:02:45","2009-02-11"
"attributeSchema","2.5.4.43","Initials","2009-02-11 18:37:10","2014-02-18 10:02:49","2009-02-11"
"attributeSchema","1.2.840.113556.1.4.847","Install-Ui-Level","2009-02-11 18:37:10","2014-02-18 10:02:45","2009-02-11"
"attributeSchema","1.2.840.113556.1.2.1","Instance-Type","2009-02-11 18:37:10","2014-02-18 10:02:45","2009-02-11"
"attributeSchema","2.5.4.25","International-ISDN-Number","2009-02-11 18:37:10","2014-02-18 10:02:45","2009-02-11"
"attributeSchema","1.2.840.113556.1.4.1248","Inter-Site-Topology-Failover","2009-02-11 18:37:10","2014-02-18 10:02:45","2009-02-11"
"attributeSchema","1.2.840.113556.1.4.1246","Inter-Site-Topology-Generator","2009-02-11 18:37:10","2014-02-18 10:02:45","2009-02-11"
"attributeSchema","1.2.840.113556.1.4.1247","Inter-Site-Topology-Renew","2009-02-11 18:37:10","2014-02-18 10:02:45","2009-02-11"
"attributeSchema","1.2.840.113556.1.2.115","Invocation-Id","2009-02-11 18:37:10","2014-02-18 10:02:45","2009-02-11"
"attributeSchema","1.3.6.1.1.1.1.19","IpHostNumber","2009-02-11 18:37:18","2014-02-18 10:02:46","2009-02-11"
"attributeSchema","1.3.6.1.1.1.1.21","IpNetmaskNumber","2009-02-11 18:37:18","2014-02-18 10:02:46","2009-02-11"
"attributeSchema","1.3.6.1.1.1.1.20","IpNetworkNumber","2009-02-11 18:37:18","2014-02-18 10:02:46","2009-02-11"
"attributeSchema","1.3.6.1.1.1.1.17","IpProtocolNumber","2009-02-11 18:37:18","2014-02-18 10:02:46","2009-02-11"
"attributeSchema","1.2.840.113556.1.4.623","Ipsec-Data","2009-02-11 18:37:10","2014-02-18 10:02:45","2009-02-11"
"attributeSchema","1.2.840.113556.1.4.622","Ipsec-Data-Type","2009-02-11 18:37:10","2014-02-18 10:02:45","2009-02-11"
"attributeSchema","1.2.840.113556.1.4.629","Ipsec-Filter-Reference","2009-02-11 18:37:10","2014-02-18 10:02:45","2009-02-11"
"attributeSchema","1.2.840.113556.1.4.621","Ipsec-ID","2009-02-11 18:37:10","2014-02-18 10:02:45","2009-02-11"
"attributeSchema","1.2.840.113556.1.4.626","Ipsec-ISAKMP-Reference","2009-02-11 18:37:10","2014-02-18 10:02:45","2009-02-11"
"attributeSchema","1.2.840.113556.1.4.620","Ipsec-Name","2009-02-11 18:37:10","2014-02-18 10:02:45","2009-02-11"
"attributeSchema","1.2.840.113556.1.4.888","IPSEC-Negotiation-Policy-Action","2009-02-11 18:37:10","2014-02-18 10:02:45","2009-02-11"
"attributeSchema","1.2.840.113556.1.4.628","Ipsec-Negotiation-Policy-Reference","2009-02-11 18:37:10","2014-02-18 10:02:45","2009-02-11"
"attributeSchema","1.2.840.113556.1.4.887","IPSEC-Negotiation-Policy-Type","2009-02-11 18:37:10","2014-02-18 10:02:45","2009-02-11"
"attributeSchema","1.2.840.113556.1.4.627","Ipsec-NFA-Reference","2009-02-11 18:37:10","2014-02-18 10:02:45","2009-02-11"
"attributeSchema","1.2.840.113556.1.4.624","Ipsec-Owners-Reference","2009-02-11 18:37:10","2014-02-18 10:02:45","2009-02-11"
"attributeSchema","1.2.840.113556.1.4.517","Ipsec-Policy-Reference","2009-02-11 18:37:11","2014-02-18 10:02:45","2009-02-11"
"attributeSchema","1.3.6.1.1.1.1.15","IpServicePort","2009-02-11 18:37:18","2014-02-18 10:02:46","2009-02-11"
"attributeSchema","1.3.6.1.1.1.1.16","IpServiceProtocol","2009-02-11 18:37:18","2014-02-18 10:02:46","2009-02-11"
"attributeSchema","1.2.840.113556.1.4.868","Is-Critical-System-Object","2009-02-11 18:37:11","2014-02-18 10:02:45","2009-02-11"
"attributeSchema","1.2.840.113556.1.4.661","Is-Defunct","2009-02-11 18:37:11","2014-02-18 10:02:45","2009-02-11"
"attributeSchema","1.2.840.113556.1.2.48","Is-Deleted","2009-02-11 18:37:11","2014-02-18 10:02:45","2009-02-11"
"attributeSchema","1.2.840.113556.1.4.1212","Is-Ephemeral","2009-02-11 18:37:11","2014-02-18 10:02:45","2009-02-11"
"attributeSchema","1.2.840.113556.1.2.102","Is-Member-Of-DL","2009-02-11 18:37:11","2014-02-18 10:02:45","2009-02-11"
"attributeSchema","1.2.840.113556.1.4.639","Is-Member-Of-Partial-Attribute-Set","2009-02-11 18:37:11","2014-02-18 10:02:45","2009-02-11"
"attributeSchema","1.2.840.113556.1.4.638","Is-Privilege-Holder","2009-02-11 18:37:11","2014-02-18 10:02:45","2009-02-11"
"attributeSchema","1.2.840.113556.1.4.2058","Is-Recycled","2009-02-11 18:37:11","2014-02-18 10:02:45","2009-02-11"
"attributeSchema","1.2.840.113556.1.2.33","Is-Single-Valued","2009-02-11 18:37:11","2014-02-18 10:02:45","2009-02-11"
"attributeSchema","0.9.2342.19200300.100.1.60","jpegPhoto","2009-02-11 18:37:11","2014-02-18 10:02:45","2009-02-11"
"attributeSchema","1.2.840.113556.1.4.48","Keywords","2009-02-11 18:37:11","2014-02-18 10:02:45","2009-02-11"
"attributeSchema","2.5.4.2","Knowledge-Information","2009-02-11 18:37:11","2014-02-18 10:02:45","2009-02-11"
"attributeSchema","1.3.6.1.4.1.250.1.57","labeledURI","2009-02-11 18:37:11","2014-02-18 10:02:45","2009-02-11"
"attributeSchema","1.2.840.113556.1.4.519","Last-Backup-Restoration-Time","2009-02-11 18:37:11","2014-02-18 10:02:45","2009-02-11"
"attributeSchema","1.2.840.113556.1.4.50","Last-Content-Indexed","2009-02-11 18:37:11","2014-02-18 10:02:45","2009-02-11"
"attributeSchema","1.2.840.113556.1.4.781","Last-Known-Parent","2009-02-11 18:37:11","2014-02-18 10:02:45","2009-02-11"
"attributeSchema","1.2.840.113556.1.4.51","Last-Logoff","2009-02-11 18:37:11","2014-02-18 10:02:45","2009-02-11"
"attributeSchema","1.2.840.113556.1.4.52","Last-Logon","2009-02-11 18:37:11","2014-02-18 10:02:45","2009-02-11"
"attributeSchema","1.2.840.113556.1.4.1696","Last-Logon-Timestamp","2009-02-11 18:37:11","2014-02-18 10:02:45","2009-02-11"
"attributeSchema","1.2.840.113556.1.4.53","Last-Set-Time","2009-02-11 18:37:11","2014-02-18 10:02:45","2009-02-11"
"attributeSchema","1.2.840.113556.1.4.330","Last-Update-Sequence","2009-02-11 18:37:11","2014-02-18 10:02:45","2009-02-11"
"attributeSchema","1.2.840.113556.1.4.843","LDAP-Admin-Limits","2009-02-11 18:37:11","2014-02-18 10:02:45","2009-02-11"
"attributeSchema","1.2.840.113556.1.2.460","LDAP-Display-Name","2009-02-11 18:37:11","2014-02-18 10:02:45","2009-02-11"
"attributeSchema","1.2.840.113556.1.4.844","LDAP-IPDeny-List","2009-02-11 18:37:11","2014-02-18 10:02:45","2009-02-11"
"attributeSchema","1.2.840.113556.1.4.655","Legacy-Exchange-DN","2009-02-11 18:37:11","2014-02-18 10:02:45","2009-02-11"
"attributeSchema","1.2.840.113556.1.2.50","Link-ID","2009-02-11 18:37:11","2014-02-18 10:02:45","2009-02-11"
"attributeSchema","1.2.840.113556.1.4.269","Link-Track-Secret","2009-02-11 18:37:11","2014-02-18 10:02:45","2009-02-11"
"attributeSchema","1.2.840.113556.1.4.160","Lm-Pwd-History","2009-02-11 18:37:11","2014-02-18 10:02:45","2009-02-11"
"attributeSchema","1.2.840.113556.1.4.58","Locale-ID","2009-02-11 18:37:11","2014-02-18 10:02:49","2009-02-11"
"attributeSchema","2.5.4.7","Locality-Name","2009-02-11 18:37:11","2014-02-18 10:02:45","2009-02-11"
"attributeSchema","1.2.840.113556.1.4.1353","Localization-Display-Id","2009-02-11 18:37:11","2014-02-18 10:02:45","2009-02-11"
"attributeSchema","1.2.840.113556.1.4.817","Localized-Description","2009-02-11 18:37:11","2014-02-18 10:02:45","2009-02-11"
"attributeSchema","1.2.840.113556.1.4.56","Local-Policy-Flags","2009-02-11 18:37:11","2014-02-18 10:02:45","2009-02-11"
"attributeSchema","1.2.840.113556.1.4.457","Local-Policy-Reference","2009-02-11 18:37:11","2014-02-18 10:02:45","2009-02-11"
"attributeSchema","1.2.840.113556.1.4.222","Location","2009-02-11 18:37:11","2014-02-18 10:02:45","2009-02-11"
"attributeSchema","1.2.840.113556.1.4.60","Lockout-Duration","2009-02-11 18:37:11","2014-02-18 10:02:45","2009-02-11"
"attributeSchema","1.2.840.113556.1.4.61","Lock-Out-Observation-Window","2009-02-11 18:37:11","2014-02-18 10:02:45","2009-02-11"
"attributeSchema","1.2.840.113556.1.4.73","Lockout-Threshold","2009-02-11 18:37:11","2014-02-18 10:02:45","2009-02-11"
"attributeSchema","1.2.840.113556.1.4.662","Lockout-Time","2009-02-11 18:37:11","2014-02-18 10:02:45","2009-02-11"
"attributeSchema","1.3.6.1.1.1.1.4","LoginShell","2009-02-11 18:37:17","2014-02-18 10:02:46","2009-02-11"
"attributeSchema","2.16.840.1.113730.3.1.36","Logo","2009-02-11 18:37:11","2014-02-18 10:02:45","2009-02-11"
"attributeSchema","1.2.840.113556.1.4.169","Logon-Count","2009-02-11 18:37:11","2014-02-18 10:02:45","2009-02-11"
"attributeSchema","1.2.840.113556.1.4.64","Logon-Hours","2009-02-11 18:37:11","2014-02-18 10:02:45","2009-02-11"
"attributeSchema","1.2.840.113556.1.4.65","Logon-Workstation","2009-02-11 18:37:11","2014-02-18 10:02:45","2009-02-11"
"attributeSchema","1.2.840.113556.1.4.66","LSA-Creation-Time","2009-02-11 18:37:11","2014-02-18 10:02:45","2009-02-11"
"attributeSchema","1.2.840.113556.1.4.67","LSA-Modified-Count","2009-02-11 18:37:11","2014-02-18 10:02:45","2009-02-11"
"attributeSchema","1.3.6.1.1.1.1.22","MacAddress","2009-02-11 18:37:18","2014-02-18 10:02:46","2009-02-11"
"attributeSchema","1.2.840.113556.1.4.68","Machine-Architecture","2009-02-11 18:37:11","2014-02-18 10:02:45","2009-02-11"
